sex,race_0,race_1,race_2,race_3,race_4,race_5,race_6,race_7,LSAT,UGPA,ZFYA
0,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,-0.36
0,1,0,0,0,0,0,0,0,-0.325414881,0.177247714,0.96
1,1,0,0,0,0,0,0,0,-0.325414881,0.177247714,-0.73
0,1,0,0,0,0,0,0,0,0.776203214,0.660138875,1.14
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,0.45
0,1,0,0,0,0,0,0,0,0.776203214,1.143030035,0.12
1,1,0,0,0,0,0,0,0,-0.141811865,1.625921195,-0.44
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,0.84
1,1,0,0,0,0,0,0,0,0.408997182,1.384475615,0.71
1,1,0,0,0,0,0,0,0,0.95980623,0.418693295,-0.5
1,1,0,0,0,0,0,0,0,0.592600198,0.901584455,-0.59
0,1,0,0,0,0,0,0,0,-0.509017897,1.625921195,-0.24
1,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-1.11
1,1,0,0,0,0,0,0,0,0.408997182,1.867366775,0.45
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,1.53
0,1,0,0,0,0,0,0,0,0.408997182,0.901584455,0.08
1,1,0,0,0,0,0,0,0,1.143409245,1.384475615,0.67
0,1,0,0,0,0,0,0,0,-0.141811865,1.384475615,2.12
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-0.83
0,1,0,0,0,0,0,0,0,-0.325414881,1.143030035,-1.22
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,1.86
0,1,0,0,0,0,0,0,0,0.408997182,0.901584455,0.54
0,1,0,0,0,0,0,0,0,0.95980623,1.143030035,-0.24
0,1,0,0,0,0,0,0,0,-0.141811865,1.143030035,2.38
1,1,0,0,0,0,0,0,0,0.776203214,0.418693295,0.73
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.78
1,1,0,0,0,0,0,0,0,0.04179115,0.901584455,-0.68
1,1,0,0,0,0,0,0,0,-0.325414881,1.625921195,-0.59
0,1,0,0,0,0,0,0,0,0.776203214,0.418693295,-0.39
1,1,0,0,0,0,0,0,0,0.04179115,1.143030035,-0.5
0,1,0,0,0,0,0,0,0,1.510615277,1.867366775,1.01
1,1,0,0,0,0,0,0,0,0.04179115,1.384475615,-0.48
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.59
0,1,0,0,0,0,0,0,0,0.776203214,1.384475615,1.73
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,-0.37
0,1,0,0,0,0,0,0,0,0.225394166,1.867366775,0.1
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,0.69
0,1,0,0,0,0,0,0,0,0.04179115,1.384475615,-0.03
0,1,0,0,0,0,0,0,0,1.510615277,-0.064197866,0.58
1,1,0,0,0,0,0,0,0,0.776203214,0.177247714,0.12
0,1,0,0,0,0,0,0,0,2.061424325,0.177247714,0.06
0,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,-0.85
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,0.67
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.24
0,1,0,0,0,0,0,0,0,0.592600198,0.901584455,1.53
1,1,0,0,0,0,0,0,0,0.776203214,1.625921195,0.54
0,1,0,0,0,0,0,0,0,1.143409245,-0.305643446,1.08
1,1,0,0,0,0,0,0,0,0.776203214,0.660138875,0.83
1,1,0,0,0,0,0,0,0,0.592600198,0.660138875,0.72
1,1,0,0,0,0,0,0,0,0.225394166,1.625921195,0.15
0,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,-1.64
0,1,0,0,0,0,0,0,0,-0.050010358,0.660138875,-0.87
0,1,0,0,0,0,0,0,0,0.408997182,0.418693295,0.09
0,1,0,0,0,0,0,0,0,1.143409245,0.418693295,0.97
0,1,0,0,0,0,0,0,0,1.694218293,1.384475615,1.49
1,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.13
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,0.48
0,1,0,0,0,0,0,0,0,0.408997182,0.418693295,-2.19
1,1,0,0,0,0,0,0,0,0.408997182,0.418693295,0.37
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,-0.29
1,1,0,0,0,0,0,0,0,0.408997182,0.418693295,-0.18
0,1,0,0,0,0,0,0,0,1.143409245,0.660138875,0.28
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,-0.9
0,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,1.52
1,1,0,0,0,0,0,0,0,0.592600198,-0.064197866,0.12
0,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,-0.35
0,1,0,0,0,0,0,0,0,1.510615277,-0.064197866,-0.54
0,1,0,0,0,0,0,0,0,0.592600198,0.901584455,-0.24
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,1.36
1,1,0,0,0,0,0,0,0,1.877821309,-0.788534606,0.04
0,1,0,0,0,0,0,0,0,1.510615277,-2.478653667,0.12
1,1,0,0,0,0,0,0,0,0.317195674,0.660138875,0.06
1,1,0,0,0,0,0,0,0,0.592600198,0.660138875,1.33
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,-0.73
0,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,-1.39
1,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,-0.24
1,1,0,0,0,0,0,0,0,0.592600198,-0.547089026,0.75
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,1.03
1,1,0,0,0,0,0,0,0,1.327012261,1.143030035,2.12
0,1,0,0,0,0,0,0,0,0.408997182,0.418693295,0.56
0,1,0,0,0,0,0,0,0,1.510615277,0.660138875,-0.38
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,0.17
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.65
0,1,0,0,0,0,0,0,0,0.776203214,0.177247714,0.72
1,1,0,0,0,0,0,0,0,0.95980623,0.418693295,0.09
1,1,0,0,0,0,0,0,0,1.327012261,0.660138875,-0.73
0,1,0,0,0,0,0,0,0,0.95980623,0.660138875,-0.27
1,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,0.2
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,-0.49
1,1,0,0,0,0,0,0,0,1.327012261,0.901584455,2.32
1,1,0,0,0,0,0,0,0,0.95980623,0.177247714,-0.84
0,1,0,0,0,0,0,0,0,1.143409245,-0.064197866,-0.29
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,-0.95
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-0.73
0,1,0,0,0,0,0,0,0,0.95980623,0.177247714,-0.24
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,-0.21
0,1,0,0,0,0,0,0,0,0.592600198,-0.064197866,1.85
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.01
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,-1.03
0,1,0,0,0,0,0,0,0,0.408997182,0.901584455,-1.06
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,-0.43
0,1,0,0,0,0,0,0,0,2.061424325,1.143030035,0.04
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.39
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,-0.13
1,1,0,0,0,0,0,0,0,0.225394166,0.660138875,-0.32
0,1,0,0,0,0,0,0,0,1.143409245,0.177247714,0.23
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.45
1,1,0,0,0,0,0,0,0,2.061424325,-0.305643446,1.57
0,1,0,0,0,0,0,0,0,0.225394166,0.660138875,-0.27
1,1,0,0,0,0,0,0,0,1.327012261,0.660138875,1.14
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,-0.71
1,1,0,0,0,0,0,0,0,0.133592658,0.660138875,-1.01
0,1,0,0,0,0,0,0,0,0.776203214,1.625921195,1.6
1,1,0,0,0,0,0,0,0,1.510615277,0.901584455,1
0,1,0,0,0,0,0,0,0,1.694218293,0.418693295,1.4
0,1,0,0,0,0,0,0,0,0.776203214,1.625921195,0.08
0,1,0,0,0,0,0,0,0,0.95980623,1.143030035,1.4
1,1,0,0,0,0,0,0,0,1.510615277,1.625921195,0.66
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,0.67
0,1,0,0,0,0,0,0,0,2.061424325,0.177247714,1.34
1,1,0,0,0,0,0,0,0,0.592600198,1.867366775,-0.78
0,1,0,0,0,0,0,0,0,0.592600198,1.625921195,-1.5
1,1,0,0,0,0,0,0,0,1.694218293,0.177247714,-0.39
0,1,0,0,0,0,0,0,0,1.694218293,1.143030035,0.21
0,1,0,0,0,0,0,0,0,0.95980623,1.384475615,0.95
0,1,0,0,0,0,0,0,0,0.95980623,1.625921195,-0.91
1,1,0,0,0,0,0,0,0,1.510615277,0.177247714,-0.18
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-2.75
0,1,0,0,0,0,0,0,0,1.143409245,0.418693295,-0.11
1,1,0,0,0,0,0,0,0,1.694218293,0.660138875,-0.97
0,1,0,0,0,0,0,0,0,1.327012261,0.418693295,-0.26
0,1,0,0,0,0,0,0,0,0.684401706,1.384475615,0.54
0,1,0,0,0,0,0,0,0,0.868004722,-0.064197866,1.54
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-2.42
0,1,0,0,0,0,0,0,0,1.143409245,0.418693295,-1.3
0,1,0,0,0,0,0,0,0,1.143409245,0.901584455,-0.84
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,0.48
1,1,0,0,0,0,0,0,0,1.143409245,1.143030035,-0.25
1,1,0,0,0,0,0,0,0,1.510615277,1.625921195,0.68
0,1,0,0,0,0,0,0,0,1.694218293,1.143030035,-0.32
0,1,0,0,0,0,0,0,0,1.327012261,1.143030035,0.27
1,1,0,0,0,0,0,0,0,1.694218293,0.901584455,1.34
0,1,0,0,0,0,0,0,0,1.327012261,0.660138875,0.14
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.48
0,1,0,0,0,0,0,0,0,1.510615277,1.143030035,1.2
0,1,0,0,0,0,0,0,0,1.327012261,1.143030035,2.26
0,1,0,0,0,0,0,0,0,0.868004722,0.418693295,-0.52
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,-0.65
1,1,0,0,0,0,0,0,0,1.327012261,1.143030035,-1.37
0,1,0,0,0,0,0,0,0,1.694218293,0.901584455,0.8
0,1,0,0,0,0,0,0,0,1.877821309,0.901584455,-0.12
0,1,0,0,0,0,0,0,0,0.95980623,1.143030035,-0.45
0,1,0,0,0,0,0,0,0,1.694218293,0.901584455,0.4
1,1,0,0,0,0,0,0,0,1.694218293,1.143030035,1.86
1,1,0,0,0,0,0,0,0,0.776203214,0.418693295,0.21
1,1,0,0,0,0,0,0,0,1.510615277,0.901584455,-0.25
0,1,0,0,0,0,0,0,0,1.694218293,0.901584455,0.07
1,1,0,0,0,0,0,0,0,0.776203214,1.384475615,0.08
1,1,0,0,0,0,0,0,0,1.694218293,0.901584455,-0.84
1,1,0,0,0,0,0,0,0,1.143409245,0.901584455,0.66
0,1,0,0,0,0,0,0,0,1.510615277,1.143030035,-0.39
0,1,0,0,0,0,0,0,0,1.327012261,1.143030035,-0.45
0,1,0,0,0,0,0,0,0,0.95980623,1.143030035,0.66
0,1,0,0,0,0,0,0,0,1.510615277,1.625921195,-0.84
0,1,0,0,0,0,0,0,0,0.592600198,0.660138875,0.14
1,1,0,0,0,0,0,0,0,0.776203214,1.384475615,-0.91
0,1,0,0,0,0,0,0,0,0.408997182,1.384475615,0.94
1,1,0,0,0,0,0,0,0,0.95980623,1.384475615,1.07
0,1,0,0,0,0,0,0,0,1.510615277,0.660138875,0.94
0,1,0,0,0,0,0,0,0,0.684401706,1.143030035,0.01
0,1,0,0,0,0,0,0,0,0.776203214,1.384475615,0.48
0,1,0,0,0,0,0,0,0,0.408997182,1.625921195,-0.39
1,1,0,0,0,0,0,0,0,-0.509017897,0.418693295,-0.44
0,1,0,0,0,0,0,0,0,0.04179115,-1.995762506,-0.05
0,1,0,0,0,0,0,0,0,-0.509017897,0.177247714,0.19
1,1,0,0,0,0,0,0,0,-1.610635992,-0.064197866,0.31
1,1,0,0,0,0,0,0,0,-2.345048055,-0.305643446,-0.39
1,1,0,0,0,0,0,0,0,-1.24342996,0.660138875,-1.07
0,1,0,0,0,0,0,0,0,-0.141811865,-0.547089026,-0.97
0,1,0,0,0,0,0,0,0,-0.325414881,-0.788534606,0.51
1,1,0,0,0,0,0,0,0,-0.325414881,-0.305643446,0.19
1,1,0,0,0,0,0,0,0,-1.427032976,-0.547089026,-1.23
1,1,0,0,0,0,0,0,0,-0.692620913,-0.305643446,-0.78
0,1,0,0,0,0,0,0,0,-0.692620913,0.177247714,-1.4
1,1,0,0,0,0,0,0,0,0.225394166,1.143030035,1.69
0,1,0,0,0,0,0,0,0,-0.876223929,0.418693295,0.1
0,1,0,0,0,0,0,0,0,-0.509017897,-0.547089026,-1.11
1,1,0,0,0,0,0,0,0,-1.151628453,-0.305643446,-1.19
0,1,0,0,0,0,0,0,0,-0.325414881,-0.788534606,-0.8
1,1,0,0,0,0,0,0,0,-0.509017897,-1.029980186,0.22
1,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,1.47
0,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,-0.03
0,1,0,0,0,0,0,0,0,0.408997182,-2.237208087,0.43
0,1,0,0,0,0,0,0,0,-0.325414881,-1.995762506,-0.07
1,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,0.7
0,1,0,0,0,0,0,0,0,-1.24342996,0.901584455,1.38
0,1,0,0,0,0,0,0,0,-0.509017897,0.660138875,-0.46
1,1,0,0,0,0,0,0,0,-0.876223929,0.418693295,0.84
1,1,0,0,0,0,0,0,0,-1.059826945,0.418693295,-0.46
0,1,0,0,0,0,0,0,0,-0.876223929,0.177247714,-0.12
1,1,0,0,0,0,0,0,0,-0.325414881,-0.305643446,-0.41
1,1,0,0,0,0,0,0,0,-0.692620913,0.177247714,0.68
1,1,0,0,0,0,0,0,0,-0.968025437,0.418693295,0.34
0,1,0,0,0,0,0,0,0,-0.692620913,-2.961544827,0.29
1,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,-0.27
1,1,0,0,0,0,0,0,0,0.04179115,0.177247714,-0.34
0,1,0,0,0,0,0,0,0,-1.059826945,-0.547089026,-0.34
1,1,0,0,0,0,0,0,0,0.225394166,-1.995762506,1.28
0,1,0,0,0,0,0,0,0,0.592600198,-1.271425766,0.39
0,1,0,0,0,0,0,0,0,-1.427032976,-1.512871346,0.07
0,1,0,0,0,0,0,0,0,-0.509017897,-0.547089026,-0.41
0,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,0.31
0,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,0.1
1,1,0,0,0,0,0,0,0,-0.747701818,-0.547089026,0.51
0,1,0,0,0,0,0,0,0,-0.509017897,-0.305643446,1.18
0,1,0,0,0,0,0,0,0,-0.509017897,-2.237208087,-0.05
1,1,0,0,0,0,0,0,0,-0.692620913,-0.305643446,-0.7
0,1,0,0,0,0,0,0,0,-0.876223929,0.418693295,1.16
0,1,0,0,0,0,0,0,0,-0.417216389,-0.788534606,0.53
0,1,0,0,0,0,0,0,0,0.408997182,-1.512871346,-0.44
1,1,0,0,0,0,0,0,0,-0.876223929,0.660138875,0.36
0,1,0,0,0,0,0,0,0,0.592600198,-0.788534606,0.43
0,1,0,0,0,0,0,0,0,-0.325414881,-1.029980186,0.75
0,1,0,0,0,0,0,0,0,-2.436849563,-0.064197866,-0.19
1,1,0,0,0,0,0,0,0,-0.692620913,-0.305643446,-0.17
0,1,0,0,0,0,0,0,0,-0.325414881,0.177247714,0.46
1,1,0,0,0,0,0,0,0,-0.876223929,0.177247714,-0.32
0,1,0,0,0,0,0,0,0,0.04179115,-1.029980186,-0.03
0,1,0,0,0,0,0,0,0,-0.509017897,-0.305643446,1.26
0,1,0,0,0,0,0,0,0,-1.24342996,-0.547089026,-0.12
0,1,0,0,0,0,0,0,0,-1.059826945,-0.064197866,0.36
0,1,0,0,0,0,0,0,0,-0.325414881,-0.305643446,0.65
0,1,0,0,0,0,0,0,0,-0.325414881,-1.271425766,-1.45
1,1,0,0,0,0,0,0,0,-1.518834484,0.418693295,0.26
1,1,0,0,0,0,0,0,0,0.04179115,-1.029980186,0.68
1,1,0,0,0,0,0,0,0,-1.059826945,0.660138875,0.6
0,1,0,0,0,0,0,0,0,-1.24342996,-1.271425766,-0.9
0,1,0,0,0,0,0,0,0,-0.692620913,-2.478653667,0.68
0,1,0,0,0,0,0,0,0,0.95980623,-1.995762506,-0.29
0,1,0,0,0,0,0,0,0,-2.528651071,-1.029980186,-1.65
0,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,0.68
0,1,0,0,0,0,0,0,0,-0.784422421,0.177247714,-0.99
0,1,0,0,0,0,0,0,0,1.327012261,-2.478653667,-0.29
1,1,0,0,0,0,0,0,0,-0.600819405,-0.305643446,0.05
1,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,0.46
0,1,0,0,0,0,0,0,0,0.225394166,-0.547089026,0.7
1,1,0,0,0,0,0,0,0,-0.509017897,-0.547089026,-0.92
0,1,0,0,0,0,0,0,0,-0.692620913,-1.995762506,0.29
0,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,0.94
1,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,0.82
1,1,0,0,0,0,0,0,0,-1.059826945,-0.064197866,-0.78
0,1,0,0,0,0,0,0,0,-0.692620913,1.384475615,0.78
0,1,0,0,0,0,0,0,0,-1.059826945,0.660138875,1.35
1,1,0,0,0,0,0,0,0,-0.784422421,-1.754316926,0.24
0,1,0,0,0,0,0,0,0,0.95980623,-2.961544827,1.06
0,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,-0.27
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,1.69
0,1,0,0,0,0,0,0,0,-0.141811865,-0.788534606,0.34
0,1,0,0,0,0,0,0,0,-1.610635992,0.177247714,1.43
1,1,0,0,0,0,0,0,0,-2.712254087,-1.512871346,-1.14
1,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,1.69
0,1,0,0,0,0,0,0,0,-0.876223929,-2.237208087,0.48
0,1,0,0,0,0,0,0,0,-0.692620913,-0.788534606,-0.39
0,1,0,0,0,0,0,0,0,-0.876223929,-0.064197866,1.01
0,1,0,0,0,0,0,0,0,1.143409245,-2.720099247,-0.1
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,0.75
0,1,0,0,0,0,0,0,0,0.592600198,-0.064197866,0.89
0,1,0,0,0,0,0,0,0,-0.600819405,0.901584455,-0.73
1,1,0,0,0,0,0,0,0,0.408997182,0.418693295,-0.05
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.35
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,0.64
0,1,0,0,0,0,0,0,0,0.776203214,0.177247714,0.26
1,1,0,0,0,0,0,0,0,0.592600198,0.660138875,0.53
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,-0.05
0,1,0,0,0,0,0,0,0,0.408997182,1.625921195,0.26
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,-0.24
0,1,0,0,0,0,0,0,0,0.592600198,-1.271425766,0.92
0,1,0,0,0,0,0,0,0,0.95980623,0.418693295,1
1,1,0,0,0,0,0,0,0,1.143409245,1.867366775,1.85
0,1,0,0,0,0,0,0,0,0.408997182,0.418693295,0.01
1,1,0,0,0,0,0,0,0,1.510615277,1.625921195,1.85
1,1,0,0,0,0,0,0,0,0.592600198,-0.064197866,1.05
0,1,0,0,0,0,0,0,0,0.776203214,0.901584455,0.45
0,1,0,0,0,0,0,0,0,0.408997182,0.901584455,0.01
1,1,0,0,0,0,0,0,0,1.510615277,-0.305643446,-0.29
1,1,0,0,0,0,0,0,0,0.776203214,0.418693295,0.2
1,1,0,0,0,0,0,0,0,1.510615277,0.418693295,-0.62
0,1,0,0,0,0,0,0,0,0.95980623,0.177247714,0.89
0,1,0,0,0,0,0,0,0,0.95980623,-0.547089026,-0.32
1,1,0,0,0,0,0,0,0,1.143409245,0.177247714,0.12
1,1,0,0,0,0,0,0,0,1.510615277,-0.305643446,-0.73
0,1,0,0,0,0,0,0,0,1.694218293,-0.788534606,-1.36
0,1,0,0,0,0,0,0,0,0.776203214,1.384475615,1.19
1,1,0,0,0,0,0,0,0,0.592600198,0.177247714,-1.28
0,1,0,0,0,0,0,0,0,0.317195674,0.660138875,0.45
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,-0.13
0,1,0,0,0,0,0,0,0,-0.050010358,0.901584455,0.01
0,1,0,0,0,0,0,0,0,-0.050010358,0.177247714,-2.13
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.5
0,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.7
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,-0.07
1,1,0,0,0,0,0,0,0,0.408997182,0.660138875,-0.62
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,-1.53
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,1.88
0,1,0,0,0,0,0,0,0,0.776203214,0.177247714,-0.76
0,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,0.77
0,1,0,0,0,0,0,0,0,-1.059826945,1.384475615,-0.03
0,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,0.05
1,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,0.37
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,-1.48
0,1,0,0,0,0,0,0,0,-0.325414881,-1.995762506,1
0,1,0,0,0,0,0,0,0,-0.876223929,0.418693295,0.31
1,1,0,0,0,0,0,0,0,1.143409245,-1.029980186,1.08
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,-0.14
1,1,0,0,0,0,0,0,0,-1.059826945,-1.271425766,-0.11
0,1,0,0,0,0,0,0,0,0.04179115,-0.305643446,-1.17
1,1,0,0,0,0,0,0,0,0.776203214,1.143030035,1.21
0,1,0,0,0,0,0,0,0,-0.692620913,1.143030035,-0.14
1,1,0,0,0,0,0,0,0,-0.509017897,1.143030035,-0.66
1,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,0.29
0,1,0,0,0,0,0,0,0,0.592600198,-0.547089026,0.14
0,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,-0.56
1,1,0,0,0,0,0,0,0,0.95980623,1.384475615,0.92
0,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,-0.07
0,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,1.25
0,1,0,0,0,0,0,0,0,-0.509017897,0.660138875,-0.54
1,1,0,0,0,0,0,0,0,-1.335231468,-0.547089026,-0.81
1,1,0,0,0,0,0,0,0,-0.325414881,0.177247714,-1.78
0,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,-0.75
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,0.22
1,1,0,0,0,0,0,0,0,0.04179115,1.625921195,1.69
1,1,0,0,0,0,0,0,0,-0.876223929,1.143030035,0.43
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,0.9
0,1,0,0,0,0,0,0,0,0.95980623,-1.754316926,-0.62
1,1,0,0,0,0,0,0,0,-0.876223929,0.660138875,0.37
1,1,0,0,0,0,0,0,0,-0.509017897,0.660138875,-0.51
1,1,0,0,0,0,0,0,0,-0.509017897,0.177247714,-0.75
1,1,0,0,0,0,0,0,0,0.408997182,0.177247714,-1.29
1,1,0,0,0,0,0,0,0,0.225394166,0.177247714,1.97
0,1,0,0,0,0,0,0,0,-0.876223929,0.660138875,-0.41
0,1,0,0,0,0,0,0,0,-0.876223929,1.143030035,-0.39
1,1,0,0,0,0,0,0,0,0.225394166,0.901584455,0.79
0,1,0,0,0,0,0,0,0,0.04179115,0.418693295,-0.28
0,1,0,0,0,0,0,0,0,1.143409245,-0.788534606,0.94
0,1,0,0,0,0,0,0,0,-0.692620913,-0.547089026,-0.45
0,1,0,0,0,0,0,0,0,1.143409245,-0.788534606,-1.59
0,1,0,0,0,0,0,0,0,1.143409245,0.177247714,2.09
0,1,0,0,0,0,0,0,0,0.04179115,-0.305643446,-0.48
1,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,-0.61
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,-0.9
0,1,0,0,0,0,0,0,0,-0.692620913,-1.271425766,-1.23
0,1,0,0,0,0,0,0,0,-2.253246548,0.901584455,-0.84
1,1,0,0,0,0,0,0,0,-0.692620913,1.625921195,-0.3
1,1,0,0,0,0,0,0,0,0.04179115,-1.512871346,-0.57
0,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,-1.48
1,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,-0.63
0,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,0.52
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,0.25
0,1,0,0,0,0,0,0,0,0.225394166,-0.064197866,-0.59
0,1,0,0,0,0,0,0,0,-0.325414881,-0.305643446,0.39
0,1,0,0,0,0,0,0,0,-0.509017897,-0.305643446,0.87
0,1,0,0,0,0,0,0,0,0.04179115,-0.305643446,-1.35
0,1,0,0,0,0,0,0,0,0.592600198,-0.305643446,0.5
1,1,0,0,0,0,0,0,0,1.143409245,-0.305643446,-0.05
0,1,0,0,0,0,0,0,0,-0.509017897,1.143030035,0.37
0,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,0.66
1,1,0,0,0,0,0,0,0,1.143409245,0.901584455,2.05
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,1.55
0,1,0,0,0,0,0,0,0,0.225394166,-0.547089026,0.31
1,1,0,0,0,0,0,0,0,0.592600198,-0.547089026,-0.32
0,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,-1.77
0,1,0,0,0,0,0,0,0,-0.692620913,-0.064197866,-0.71
0,1,0,0,0,0,0,0,0,-0.509017897,0.901584455,-0.46
1,1,0,0,0,0,0,0,0,-0.509017897,0.418693295,-0.05
0,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,0.22
0,1,0,0,0,0,0,0,0,0.225394166,-0.064197866,-0.44
1,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,-0.4
0,1,0,0,0,0,0,0,0,0.776203214,-0.788534606,0.5
0,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,1.66
0,1,0,0,0,0,0,0,0,-0.692620913,-0.305643446,-1.42
1,1,0,0,0,0,0,0,0,1.510615277,1.143030035,1.28
0,1,0,0,0,0,0,0,0,-0.325414881,0.901584455,0.31
1,1,0,0,0,0,0,0,0,-1.794239008,0.660138875,0.27
0,1,0,0,0,0,0,0,0,0.408997182,-0.305643446,-0.96
0,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,1.16
0,1,0,0,0,0,0,0,0,-0.692620913,-0.064197866,-1.25
1,1,0,0,0,0,0,0,0,0.592600198,-0.547089026,0.49
0,1,0,0,0,0,0,0,0,-0.141811865,0.177247714,-0.27
0,1,0,0,0,0,0,0,0,1.143409245,-1.029980186,1.03
0,1,0,0,0,0,0,0,0,0.225394166,1.143030035,0.29
0,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,1.26
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.35
0,1,0,0,0,0,0,0,0,0.408997182,-0.305643446,1.39
1,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,0.54
0,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,0.06
0,1,0,0,0,0,0,0,0,-0.325414881,0.418693295,0.72
